,Unnamed: 0,smiles,ex1,ex2,ex3,ex4,ex5,ex6,ex7,ex8,ex9,ex10,ex11,ex12,ex13,ex14,ex15,ex16,ex17,ex18,ex19,ex20,ex21,ex22,ex23,ex24,ex25,ex26,ex27,ex28,ex29,ex30,ex31,ex32,ex33,ex34,ex35,ex36,ex37,ex38,ex39,ex40,ex41,ex42,ex43,ex44,ex45,ex46,ex47,ex48,ex49,ex50,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16,prob17,prob18,prob19,prob20,prob21,prob22,prob23,prob24,prob25,prob26,prob27,prob28,prob29,prob30,prob31,prob32,prob33,prob34,prob35,prob36,prob37,prob38,prob39,prob40,prob41,prob42,prob43,prob44,prob45,prob46,prob47,prob48,prob49,prob50,pc1,pc2,pc3,pc4,pc5,cluster
4743702,4743702,CCc1ccc(OCC(=O)NCCC2=CCOCC2)cc1,3.994,4.223,4.469,4.478,4.769,4.785,4.805,4.849,4.907,5.084,5.1,5.107,5.228,5.406,5.536,5.625,5.637,5.666,5.767,5.894,6.011,6.183,6.196,6.249,6.282,6.287,6.314,6.411,6.449,6.515,6.542,6.567,6.577,6.62,6.641,6.719,6.744,6.783,6.843,6.898,6.903,6.983,6.984,7.004,7.044,7.06,7.09,7.175,7.187,7.22,0.00274448,0.00032217,0.0275963,0.00010208,0.00320858,0.00689854,0.00670228,0.02085,0.00035395,0.00011085,0.00145458,0.00019811,0.00307942,0.0859558,0.00045898,7.93e-05,0.00051433,9.252e-05,0.00015542,0.00135363,0.02412843,0.00033227,0.00069884,0.00076054,0.01325369,0.02710382,0.02980836,0.03164675,0.05197586,0.19649419,0.25572821,0.11446263,0.01043557,0.03192039,0.03175283,0.00154563,0.00289097,0.1056624,0.07492278,0.02011546,0.01037668,0.01667624,0.0203907,0.00109437,0.0066139,0.00649088,0.01635221,0.18764881,0.00272439,0.02129559,-501814.9999998284,4.69897751134844,-0.39277598612181236,0.3781432858288889,0.3752696291908143,4
7855893,7855893,CCCC(=O)NC1CCN(C(=Nc2ccccc2)c2cc(C(C)(C)C)sc2C)CC1,3.027,3.577,3.64,3.857,3.891,4.149,4.306,4.454,4.462,4.481,4.519,4.534,4.602,4.605,4.737,4.753,4.92,4.926,5.13,5.152,5.194,5.212,5.263,5.282,5.326,5.341,5.414,5.428,5.494,5.558,5.566,5.675,5.758,5.768,5.801,5.812,5.831,5.839,5.855,5.877,5.947,5.98,6.027,6.059,6.061,6.071,6.113,6.123,6.179,6.219,0.01129564,0.03845265,0.0009926,0.00334292,0.01718284,0.05075235,0.00096794,0.0191879,0.00126965,0.00380052,0.0586181,0.00018278,0.03740884,0.07126482,9.818e-05,0.01986213,0.22769956,0.01679633,4.426e-05,0.00047164,4.773e-05,0.00315,1.852e-05,3.789e-05,0.23644582,0.02888333,0.000201,0.00961845,6.044e-05,0.08149637,0.00136133,0.00060332,0.00842872,0.00637978,0.0006127,0.00334451,0.01530583,0.02356644,0.00058676,0.00141964,0.00192291,0.03694801,0.01729674,0.00102491,0.00333945,0.01982529,0.01626536,0.00022393,0.12387751,0.00276267,2610375.99999909,-1.291939215310816,-0.3084208561275196,-0.05806779424675909,-0.11841617398314587,3
4547025,4547025,Cc1nc[nH]c1CC(=O)N(C)C1CN(C2Cc3c(F)ccc(F)c3C2)C1,3.174,3.5,3.831,3.926,4.024,4.112,4.245,4.403,4.581,4.6,4.716,4.776,4.864,4.906,5.155,5.188,5.245,5.444,5.675,5.702,5.748,5.815,5.83,6.011,6.065,6.103,6.127,6.152,6.164,6.218,6.223,6.235,6.297,6.304,6.426,6.46,6.473,6.525,6.559,6.614,6.617,6.711,6.765,6.804,6.844,6.85,6.86,6.867,6.892,6.946,3.1e-07,0.00550478,0.00125223,1.73e-06,3.33e-06,3.461e-05,0.00069585,7.2e-07,4.927e-05,0.00192268,0.07747005,0.000144,0.00090672,0.00025133,4.05e-06,0.01024012,0.00014037,0.00059458,1.816e-05,0.00077526,0.02978402,0.00305905,0.01389929,0.06834434,0.03467282,0.00126403,0.37281011,0.03753968,0.06919293,0.00041884,0.00170264,0.00080241,0.01107457,0.13451117,0.00178818,0.13326047,0.00079074,0.00054486,0.00781101,0.00805647,0.03408427,0.09491298,0.12656483,0.00527983,0.00506401,0.01445116,0.01968406,0.00012058,0.00123561,0.02006925,-698491.9999997575,2.417254876151857,0.8941075213910586,0.10004740766542805,0.439173210318626,4
10087994,10087994,Cc1cc(N(C)C)ccc1NC(=O)C(=O)N(C)CCCOc1ccc(F)cn1,2.658,3.062,3.216,3.327,3.753,3.85,3.913,3.959,4.009,4.157,4.226,4.295,4.395,4.445,4.489,4.575,4.63,4.667,4.695,4.723,4.75,4.813,4.835,4.9,5.059,5.232,5.258,5.321,5.333,5.415,5.42,5.473,5.49,5.557,5.563,5.584,5.686,5.805,5.865,5.881,5.911,5.934,5.983,6.025,6.094,6.152,6.157,6.201,6.215,6.217,1.088e-05,1.006e-05,0.20449785,0.00407096,2.224e-05,0.02206017,0.00809306,0.00133252,0.00071811,6.751e-05,6.78e-06,0.04401982,3.21e-06,0.01048132,0.0003125,3.934e-05,0.02690078,0.06110186,0.01055709,0.02925902,0.03951896,0.00663318,0.16004729,0.03969359,0.0032083,0.01130854,1.5e-07,1.048e-05,0.0019576,0.00109353,1.787e-05,0.05741044,3.565e-05,0.02523063,0.02751072,0.00219531,3.237e-05,0.00199111,0.03228746,0.07246926,0.01903217,0.00125328,0.00399796,0.33363053,0.00074692,0.0013062,0.00331693,0.01359037,0.00448135,0.01924805,4842476.999998311,-2.6507059508434625,0.7493990377618659,0.3510734878706518,-0.42294643166289614,1
9372793,9372793,CCCONC(NC)Nc1cc(C#Cc2ccccc2)ccc1OC(F)F,2.974,3.496,3.747,3.831,3.841,4.044,4.185,4.189,4.328,4.465,4.534,4.54,4.646,4.671,4.712,4.741,4.775,4.839,4.873,5.05,5.117,5.262,5.297,5.315,5.38,5.39,5.417,5.435,5.465,5.502,5.523,5.553,5.604,5.606,5.674,5.708,5.859,5.881,5.898,5.907,5.949,5.952,6.042,6.126,6.131,6.183,6.207,6.226,6.228,6.244,0.00310276,0.09541744,0.00028549,2.071e-05,0.09794896,0.44559072,0.00137749,0.00104824,0.14927412,0.05622106,0.01527538,1.782e-05,0.00469157,0.01382149,0.00247815,0.02722894,0.02718281,0.01061893,0.0185818,0.00080888,0.00153629,0.01033244,0.02475802,0.0032021,0.04128874,0.02474681,0.00048544,0.00035471,0.00870637,0.00084947,8.166e-05,0.02251505,0.00183448,0.06423812,6.61e-06,0.00354885,0.00080979,0.0788394,3.092e-05,0.00259004,0.01182259,0.03984054,0.01495969,0.23527419,0.00522677,2.895e-05,0.00108923,0.00776123,0.04039488,0.02841567,4127275.9999985606,-1.437193697240098,-0.11611935152428711,0.07782023474497562,-0.1469175007597382,1
2873466,2873466,CCOc1ccc(N2CCN(C(=NC)c3ccnn3C)CC2)cc1F,2.838,3.546,3.646,4.004,4.256,4.318,4.36,4.451,4.641,4.65,4.704,4.894,4.91,4.914,4.962,4.967,4.986,5.092,5.218,5.241,5.415,5.503,5.504,5.529,5.607,5.707,5.856,5.943,5.977,6.082,6.089,6.122,6.175,6.214,6.241,6.307,6.369,6.397,6.404,6.466,6.508,6.534,6.537,6.581,6.653,6.692,6.733,6.75,6.801,6.831,0.00343659,0.00543361,0.02019843,0.0005706,0.02025227,0.00126254,0.16335142,0.00065398,0.00202424,0.04252788,5.426e-05,0.09742271,0.03380421,0.01165926,0.26396116,0.01264303,0.01138682,0.0056619,0.01689425,0.00273146,0.04816704,0.00088441,3.363e-05,0.0102265,0.00068707,0.00038061,0.01316869,0.14926678,0.01626949,0.01546853,0.00026897,0.0022161,0.00399606,6.984e-05,0.00333081,0.00600321,0.20321688,0.00254318,0.00245102,0.00053125,0.0757985,0.0015913,0.00097331,0.00914429,0.18471895,0.01490469,0.07821969,0.00493188,0.012313,0.04558797,-2372050.999999171,1.3146554392210041,0.5913444521386483,0.3143707339829572,-0.4081967739399287,0
3125495,3125495,Cc1cccc2c(CCCNC(=O)c3cnc(Oc4ccccc4)cn3)c[nH]c12,2.933,3.166,3.209,3.286,3.445,3.503,3.518,3.574,3.69,3.782,3.805,3.822,4.0,4.055,4.083,4.095,4.128,4.164,4.202,4.32,4.329,4.352,4.372,4.415,4.446,4.455,4.574,4.582,4.588,4.628,4.637,4.648,4.793,4.901,4.939,4.979,5.009,5.12,5.17,5.239,5.264,5.265,5.313,5.421,5.431,5.436,5.514,5.577,5.59,5.605,7.552e-05,0.00042935,0.00024509,9.971e-05,0.00066416,2.417e-05,0.00015654,3.535e-05,0.00043398,0.00079279,2.202e-05,0.00090863,0.00040171,0.00141132,0.01765735,0.00526944,0.00053461,0.00019031,0.01685708,0.01507867,0.00892571,0.00213581,0.0098207,0.00097525,0.02658608,0.02890803,0.00010472,0.00341422,0.01331041,0.00713054,0.0122315,0.04320149,0.13108966,0.00916885,0.14621013,0.00464379,0.0057606,0.0001248,0.01310132,0.00019582,0.02792463,0.00187905,0.00318799,0.00626462,0.00023401,0.010255,0.00018012,0.00016153,0.00040105,0.00035318,-2120021.999999258,-6.46574039708827,-0.1622154771609356,0.6252980053813685,-0.3107495995434454,0
2196099,2196099,NC(=O)CCNC(=O)c1ccc(NC(=O)NCSCC2(O)CCN(Cc3ccccc3)C2)cc1,3.399,3.445,3.648,3.678,3.729,3.921,4.015,4.061,4.07,4.117,4.125,4.188,4.299,4.305,4.314,4.388,4.454,4.455,4.469,4.562,4.639,4.683,4.683,4.692,4.696,4.703,4.705,4.74,4.762,4.839,4.848,4.861,4.871,4.883,4.937,4.968,5.047,5.126,5.15,5.157,5.178,5.209,5.232,5.316,5.324,5.376,5.402,5.432,5.44,5.462,0.00059375,0.00024913,0.00499762,0.00012235,4.99e-06,9.466e-05,2.406e-05,9e-08,6e-08,0.00078079,0.00018233,0.00391831,0.00019446,1e-08,4e-08,0.01858243,0.00953185,0.00188534,0.00079734,0.21600341,0.2257287,7.217e-05,6.352e-05,0.00025589,1.365e-05,0.00623327,0.00025014,0.0001097,6.25e-06,1.33e-05,5.726e-05,0.00017814,0.00087633,0.01098023,0.00122246,1.45e-06,2.04e-06,0.00023914,0.00010699,0.00065254,0.00141085,0.00010315,0.00171282,0.00119009,0.00067491,0.00102775,8.535e-05,1e-08,4e-08,0.00107454,-3049417.9999989355,-5.423137164412285,-1.4393733445980728,0.013735151842689256,-0.1134734226503147,0
885797,885797,CCN(CC)c1ccc2nnc(CNC(=O)C(=O)Nc3cnc(C(=O)OC)s3)n2n1,2.673,2.896,3.024,3.125,3.194,3.223,3.318,3.359,3.426,3.477,3.523,3.555,3.701,3.813,3.83,3.929,3.94,3.998,4.081,4.097,4.227,4.232,4.263,4.277,4.306,4.433,4.492,4.547,4.56,4.581,4.745,4.76,4.763,4.961,5.018,5.033,5.079,5.115,5.116,5.126,5.133,5.175,5.228,5.238,5.258,5.315,5.353,5.378,5.449,5.459,0.00177416,0.00027816,0.00074261,0.00260893,8.682e-05,0.00058582,4.004e-05,0.0023071,0.02746457,0.01060017,0.0035094,0.30153633,0.00057135,0.08084015,0.0067981,0.00081162,7.76e-06,3.049e-05,0.01424727,0.00752768,0.08336703,0.00714714,0.00012597,0.00123461,8.49e-06,5.88e-06,0.02682199,1.819e-05,0.00020777,2.682e-05,2.02e-05,1.651e-05,0.00124782,0.01015194,0.0130814,0.00128232,0.00229017,0.00275519,0.00172905,0.05028912,4.852e-05,0.01266852,0.01427556,5.608e-05,0.02745567,0.00322885,0.00056445,0.00014877,0.17830875,3.3e-07,-4359719.999998477,-7.32141235942474,0.442606400045636,0.7661946828208421,-0.025291513730212035,2
2486774,2486774,N=C(Cc1ccc(C2CCC2)cc1)NOC(=O)NCc1ccccc1,3.97,4.012,4.252,4.269,4.484,4.527,4.54,4.584,4.758,4.789,4.804,4.845,4.914,4.935,4.946,4.972,5.067,5.111,5.119,5.127,5.176,5.276,5.355,5.471,5.504,5.553,5.57,5.574,5.586,5.614,5.617,5.626,5.68,5.727,5.769,5.798,5.831,5.836,5.842,5.857,5.861,5.869,5.946,5.989,6.002,6.014,6.03,6.057,6.078,6.168,0.00059931,2.414e-05,0.00431217,0.00401981,0.00014978,7.04e-06,9.758e-05,1.226e-05,0.00140468,0.0001381,0.00085384,7.383e-05,0.01037,0.00086909,0.00345437,0.03098142,1.15e-06,1.2e-07,0.00335337,0.00150888,0.00125109,8.76e-05,0.08883322,7.973e-05,2.7e-06,9.31e-06,0.0020812,1.176e-05,1.2e-06,0.00072193,7.892e-05,0.00921443,0.03562104,0.00021226,9.089e-05,6.217e-05,0.00157524,0.00761338,3.374e-05,0.00456533,0.00061046,0.00132631,0.03406849,0.0137221,0.00856223,6.9e-06,0.0096824,8.6e-06,0.06452425,0.03856059,-2758742.9999990375,-0.5791848989589187,-1.8088007767827463,-0.007400823144616447,0.08576317538605066,0
414401,414401,CCCCN(CCNC(=O)c1ccc(C)nc1)C(=O)C1(COC)CC1,2.789,3.204,3.238,3.257,3.302,3.672,3.677,3.764,4.101,4.231,4.437,4.493,4.569,4.666,4.905,4.926,5.046,5.129,5.163,5.221,5.35,5.42,5.451,5.483,5.512,5.574,5.615,5.662,5.723,5.817,5.835,5.877,5.913,5.915,5.932,5.949,5.968,6.031,6.075,6.139,6.16,6.191,6.252,6.355,6.379,6.409,6.454,6.472,6.498,6.532,3.7e-07,0.00012375,0.00809277,2e-08,0.00113446,1.086e-05,0.0011817,7.041e-05,5.55e-06,0.00777059,6.981e-05,0.00196173,2.86e-06,0.00030409,0.00010693,0.17863528,0.00053346,0.00182478,0.00074347,0.11490128,9.898e-05,3.678e-05,0.00026083,0.00091909,0.00012098,3.502e-05,0.00050304,0.00293644,0.00026701,4.473e-05,0.0001669,0.01481337,0.00083504,0.00024307,0.00633144,0.00020588,0.00485777,0.00088806,0.00583657,0.07478328,0.06945504,0.00243076,0.01148571,0.00208031,0.00158451,0.02172516,0.03438057,4.499e-05,0.00290717,0.00368069,-4831115.999998314,-0.6364513876610522,1.374081629838769,-0.16213582404977547,0.5207461307664588,2
10247503,10247503,NN=C(C(=Cc1ccco1)C(=O)NCCc1ccc(CN2CCCCCC2)cc1)c1ccccc1,2.286,2.905,2.989,3.267,3.384,3.561,3.562,3.595,3.603,3.668,3.695,3.89,4.062,4.115,4.133,4.155,4.168,4.199,4.258,4.329,4.355,4.368,4.37,4.403,4.413,4.483,4.49,4.512,4.523,4.532,4.607,4.63,4.726,4.737,4.767,4.797,4.845,4.863,4.888,4.889,4.916,4.94,4.967,5.001,5.018,5.038,5.062,5.108,5.131,5.138,4.703e-05,0.0158452,3.358e-05,0.05233808,0.03151316,9.6e-06,0.00062542,0.00024688,0.01081136,0.01633346,0.01442036,0.01605795,0.00044701,0.00173167,0.00227127,0.0002153,0.02107909,0.00237411,0.07208726,0.04316331,0.00242341,0.00498977,5.465e-05,9.93e-06,2.87e-06,0.07068395,0.01657591,0.00048355,0.00234971,0.00196431,0.00569989,0.04877303,8.917e-05,0.00026286,0.00036091,0.00064926,0.00419135,0.01136676,0.00378837,0.00056893,0.00053557,0.00047181,0.05058827,0.01192707,0.01082717,0.00327115,0.00661982,0.01643381,0.00501799,0.00493031,5001985.999998257,-7.5126618313081615,-0.38803177094772034,-0.4461586718886339,-0.19257321049889406,1
9732829,9732829,Cc1ccn(C)c1C(CC1CCCCC1)c1cccc(NC(=O)c2ccc(OCC(N)=O)cc2F)c1,2.69,3.18,3.242,3.381,3.535,3.732,3.772,3.851,3.875,3.924,3.991,4.08,4.101,4.315,4.336,4.449,4.452,4.541,4.559,4.568,4.631,4.663,4.67,4.681,4.734,4.737,4.774,4.827,4.84,4.943,4.964,5.051,5.1,5.13,5.137,5.141,5.152,5.164,5.17,5.341,5.35,5.404,5.448,5.455,5.46,5.47,5.489,5.529,5.565,5.592,0.00066497,3.38e-06,0.0009337,0.00059131,0.14149693,0.0010761,0.01066415,0.02554172,0.00312786,0.06455135,0.00039778,5e-08,0.00449901,0.00105431,0.00497427,0.00013106,0.00020243,0.00128501,0.00016661,0.00116387,1.001e-05,0.16882522,0.09549939,0.03770945,4.182e-05,0.0347343,7.365e-05,0.00093802,0.0382587,2.105e-05,6.096e-05,1.02e-05,0.06674453,0.00057621,0.0050024,0.05406355,0.00264342,0.00081208,0.00695206,0.00234685,0.00022854,0.07496316,0.00147317,0.00117223,0.00196436,2.5e-07,0.03403746,0.0009279,0.00445298,0.00895441,4487311.999998435,-5.228611959776617,-0.2661954118682856,-0.12938216164222818,-0.11897193574579445,1
6766816,6766816,C=CNCc1cccc(OCCCC#N)c1,3.42,3.904,4.68,5.371,5.43,5.443,5.848,6.02,6.098,6.128,6.142,6.308,6.316,6.332,6.382,6.517,6.569,6.579,6.612,6.64,6.871,6.988,6.998,7.027,7.054,7.108,7.148,7.173,7.227,7.257,7.27,7.391,7.398,7.442,7.496,7.539,7.565,7.657,7.707,7.746,7.868,7.869,7.878,7.886,7.894,7.999,8.096,8.101,8.112,8.114,3.923e-05,0.00163804,0.04619312,0.06877144,6e-08,3.8e-07,0.00888203,0.08367388,0.00940711,0.03328179,0.12521007,0.18473604,0.01988192,0.0040411,0.30502949,0.01440971,0.32296302,0.01940992,0.02009215,0.02322975,0.03893531,0.02796541,0.00199073,0.0137208,0.00927663,0.01152,0.08327525,0.04297649,0.01147879,9.608e-05,0.00049011,0.0005906,0.00286989,0.00130566,0.00197038,0.00815046,0.00204569,0.0004269,0.00017142,0.00212679,0.00028477,0.00051809,0.00104715,0.00295917,0.00010849,0.00031262,0.00331501,8.968e-05,0.00086424,6.477e-05,1521298.999999467,10.550665361132042,-0.21481700696767045,-0.8255000314866333,-0.8945100033513609,3
2377949,2377949,O=C1CCN(c2nnc(-c3ccc(F)nc3)n2CCc2cccnc2)C1,3.282,3.492,3.733,3.822,3.871,3.903,3.956,4.068,4.13,4.199,4.272,4.353,4.375,4.41,4.446,4.472,4.489,4.558,4.579,4.592,4.602,4.661,4.667,4.776,4.812,4.828,4.831,4.916,4.964,4.978,4.995,5.044,5.078,5.139,5.171,5.182,5.205,5.213,5.214,5.227,5.328,5.354,5.362,5.403,5.458,5.466,5.506,5.574,5.59,5.638,0.00463974,0.00143728,0.00931425,9.16e-06,0.0738335,0.0009419,0.0012196,3.534e-05,5.445e-05,0.00010512,0.00019645,2.212e-05,0.0001097,0.00275566,0.00649818,0.00026829,0.00247967,0.00019101,0.00032695,0.00084215,0.00039391,0.00019509,0.01082196,1.082e-05,2.253e-05,0.00089564,0.00421335,0.00835557,0.0152114,0.00818996,0.00124114,0.00843545,0.0068151,0.00082075,0.00938586,0.02470495,0.00111732,0.02751321,0.03599564,0.00585793,0.00688695,0.00884157,0.00875151,0.00388811,0.00328597,0.00043568,0.01916023,0.09329042,0.02484947,0.00171121,-2867567.9999989974,-4.660536266151322,-1.2804021069989775,0.04371187946109636,-0.15239471913426383,0
3755935,3755935,C=CCCC(CCC)NC(=O)c1ccnc(C2CC2)c1N,3.448,3.983,4.179,4.227,4.307,4.361,4.396,4.92,4.973,5.06,5.105,5.141,5.149,5.383,5.508,5.532,5.686,5.741,5.77,5.85,5.934,5.962,6.051,6.073,6.091,6.169,6.176,6.23,6.288,6.343,6.432,6.433,6.444,6.458,6.489,6.561,6.571,6.621,6.722,6.781,6.789,6.828,6.836,6.899,6.909,6.949,6.949,6.991,7.003,7.021,0.00054881,0.13648404,0.00308697,2.867e-05,2.181e-05,0.02002413,0.00071836,0.00019035,5.096e-05,0.01512569,0.0036974,0.00114095,0.00208486,0.01428441,0.0012535,0.08008764,0.00026011,0.02499098,0.03469269,0.00580869,0.0082707,0.06528139,0.01489011,0.02826883,0.01000053,0.00150985,8.798e-05,0.00407446,0.00686041,0.01946989,0.06583754,0.00135869,0.0941005,0.0140107,0.00244989,0.0510201,0.03879617,0.00134594,0.00141748,0.0252538,0.03213899,0.02315342,0.14718996,0.01035633,0.00268761,0.00214429,0.00061692,0.04693254,0.0046368,0.00778024,-1489581.9999994815,3.7429075866518193,0.029766725741427705,-0.175168741284946,0.23140204356775915,0
3349300,3349300,COC(O)=CC(=O)NC1(CNC(=O)C2=CN=CC3=NCCCCN23)CC1,2.993,3.155,3.566,3.575,3.643,3.692,3.9,4.065,4.097,4.162,4.513,4.543,4.595,4.643,4.975,5.001,5.052,5.072,5.125,5.14,5.249,5.336,5.362,5.4,5.504,5.537,5.558,5.621,5.658,5.709,5.799,5.827,5.87,5.897,5.937,5.958,6.103,6.151,6.173,6.239,6.258,6.294,6.326,6.398,6.469,6.47,6.569,6.595,6.633,6.662,0.03824826,0.01086032,4.63e-06,0.00041648,4.912e-05,0.00112116,0.00310616,0.00084474,1.251e-05,0.00336295,0.03112768,0.00061918,0.01306263,0.00106603,0.01886083,0.00237117,0.00801072,0.0040167,0.01170062,0.07724332,0.30160074,0.00226426,0.00320104,0.07027657,0.00156571,0.06996886,0.20161235,0.00602832,3.58e-06,0.00149398,0.00013999,0.02707757,0.00098917,0.00020193,0.00271762,0.00016204,1.69e-05,0.00517705,0.02376105,0.00783554,0.03832057,0.21412945,0.01673709,0.00100683,0.00853294,0.00038441,0.00479353,0.04147643,2.761e-05,0.00239168,-1896216.9999993392,-0.3425705042648416,1.0449500752387146,0.2365528729731384,0.1579193965596733,0
3848540,3848540,COc1cc(NC(=O)N2CCC(C3=NC4=NOCCCC43)CC2)cc(OC)c1C(C)C,2.917,3.134,3.189,3.315,3.612,3.848,4.198,4.456,4.551,4.608,4.749,4.775,4.778,4.818,4.845,4.967,5.007,5.068,5.22,5.247,5.27,5.316,5.328,5.431,5.474,5.478,5.519,5.533,5.559,5.57,5.624,5.627,5.644,5.652,5.759,5.81,5.851,5.863,5.879,5.906,5.942,5.983,6.047,6.071,6.142,6.155,6.178,6.188,6.24,6.307,2.683e-05,0.00226249,0.00018759,0.00246979,0.00012132,5.545e-05,0.00012011,0.00015982,4.313e-05,0.00616125,0.00452134,0.38255943,0.0001794,0.04532183,0.00258762,0.00742191,1.693e-05,0.0408276,0.03355174,8.95e-06,0.00318501,0.00016452,0.07675481,0.15999283,0.01148343,7.72e-06,0.00046334,0.00099424,0.00222061,0.27903523,0.00184448,0.0208999,0.00021673,1.644e-05,0.2777139,0.00534296,0.00026063,0.00166265,5.883e-05,0.01928353,0.0008895,0.0765315,0.00067148,0.01435039,0.00392856,4.858e-05,2.778e-05,0.00181692,0.04048068,0.02881665,-1396976.9999995134,-1.093445225180733,0.2664542105251357,-0.7878136290646577,-0.14412470911964081,0
7525842,7525842,C=C(COCC1CC1)C1CC2(CCN(C(=O)CCOCC)C2)C1,4.235,4.611,4.682,4.821,5.351,5.804,5.93,6.008,6.017,6.25,6.346,6.431,6.53,6.619,6.66,6.741,6.802,6.84,6.963,7.031,7.073,7.105,7.135,7.141,7.217,7.364,7.484,7.498,7.529,7.573,7.578,7.688,7.741,7.778,7.839,7.898,7.932,8.005,8.086,8.125,8.147,8.208,8.215,8.311,8.393,8.549,8.559,8.634,8.638,8.652,7.1e-07,9.79e-06,6.6e-07,0.00024911,0.00028603,0.00449181,2.023e-05,0.00559404,7.237e-05,0.00185968,0.02447208,0.02288242,0.03865175,0.00335386,0.00534423,0.15081938,0.22001029,0.01773778,0.00481312,0.0183256,0.01507813,0.0021212,0.00037854,0.00247354,0.00279117,0.0008152,0.00294452,6.472e-05,0.00182883,0.0022293,0.00070711,0.00530688,0.00113864,0.03952592,0.00229136,0.00679853,0.00383771,0.0043034,0.00116543,0.00683989,0.00485596,0.02844212,0.00011122,0.00124467,0.00102074,0.00159461,0.01695665,0.00986311,0.00211102,0.01206082,2280324.999999201,12.612383335116764,0.021846981045376204,-0.2522136969778394,-0.503745993085787,3
6706593,6706593,FC(F)(F)Cc1cc(C2(NCc3ccc(-n4cnc5ccccc54)cc3)CC2)on1,3.962,4.017,4.054,4.128,4.179,4.206,4.364,4.43,4.468,4.514,4.645,4.697,4.709,4.776,4.834,4.858,4.93,5.022,5.062,5.092,5.191,5.253,5.314,5.47,5.517,5.534,5.537,5.61,5.614,5.698,5.714,5.762,5.784,5.802,5.818,5.839,5.857,5.874,5.888,5.91,5.975,5.984,6.021,6.044,6.055,6.08,6.093,6.118,6.17,6.188,0.13950439,0.00467065,0.07704669,0.01396195,0.03512857,0.00404792,0.00027938,0.00029977,0.01852929,0.01307396,0.01136207,0.00048705,0.00286591,0.00472092,0.19822759,0.00157847,0.00079294,0.0072693,0.0627895,0.01158573,0.00229094,0.01734329,0.00010276,0.0001909,0.04057733,0.02378593,0.00527679,0.00120014,0.00173906,7.61e-06,0.00130282,0.01248318,0.05158354,0.0222946,0.00497448,0.06387631,0.1065403,0.00135537,0.1266908,0.00088745,0.00063154,0.00932551,0.02137365,0.00792791,0.04159547,0.0027692,0.0009476,0.01852771,0.00809625,0.00558995,1461075.9999994906,-0.7172998231079651,-1.1572329179478036,0.3367331718152356,0.4236338695357829,3
2556300,2556300,CCC1=NN(Cc2ccccc2)C(CNCc2cnc3n2CCOC3)=CC=C1SC,2.25,2.967,3.047,3.074,3.327,3.469,3.708,3.857,3.872,3.906,4.137,4.188,4.212,4.226,4.276,4.351,4.364,4.409,4.452,4.455,4.577,4.599,4.613,4.747,4.795,4.81,4.939,4.954,5.028,5.033,5.043,5.101,5.151,5.21,5.253,5.265,5.304,5.312,5.331,5.396,5.437,5.469,5.492,5.581,5.595,5.636,5.687,5.721,5.738,5.747,0.01017086,0.00077859,0.00091634,0.02124885,0.00060255,0.00042791,2.369e-05,8.02e-06,1.6e-07,5.214e-05,0.00036703,0.01980131,0.00046797,2.245e-05,0.00293278,0.00209741,0.00096903,0.05963144,0.00107828,3.565e-05,0.05742946,0.0002965,3.105e-05,6.14e-05,4.144e-05,1.752e-05,0.00037741,0.00012331,0.00075123,0.01126961,3.516e-05,0.00079557,0.00014904,0.00426275,0.01442173,0.06542253,0.0222829,0.00547765,0.00969286,2.872e-05,0.02650137,0.01448686,0.00395793,0.01897841,0.00551313,0.0001196,0.00019628,0.00256743,0.0001138,5.75e-05,-2689216.999999062,-4.9847323906398815,0.5326961318226757,-0.16257721991365306,-0.358805582402406,0
1445825,1445825,O=CCNC(CCOc1ccc(F)cc1)N1CC(N(CCO)C(=O)C(F)F)C1,3.573,3.896,4.028,4.119,4.154,4.24,4.242,4.275,4.423,4.471,4.496,4.755,4.825,4.957,4.961,4.985,5.05,5.063,5.09,5.183,5.187,5.258,5.387,5.395,5.413,5.619,5.635,5.66,5.683,5.839,5.904,5.907,5.987,6.014,6.02,6.079,6.114,6.136,6.168,6.251,6.285,6.336,6.386,6.41,6.453,6.518,6.553,6.561,6.635,6.749,3.232e-05,3.252e-05,6.009e-05,0.0012273,0.00208363,4.526e-05,0.01418435,0.01541677,0.02169318,0.00062542,1.61e-06,0.00177902,0.00167535,6.098e-05,0.00133265,0.00223559,0.00202897,3.386e-05,2.014e-05,0.00251982,3.369e-05,0.03532315,0.00014183,0.01019515,0.05790634,0.0031471,0.00035777,0.01367984,0.03600592,5.142e-05,0.00484311,0.00029885,0.00381222,2.043e-05,0.00019397,0.00129319,0.00033474,0.0012383,0.00243288,0.0029123,0.05568958,0.0592857,0.00473942,0.0031296,0.53045667,0.00015602,0.04022082,0.00169419,0.00052228,0.00014237,-3799691.9999986747,0.37544666183932834,-0.20928025557456226,0.7204957631045762,0.0204161776580264,2
